date,product_id,product_name,region,units_sold,price,revenue,marketing_spend,discount,inventory
2026-06-13,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,143.05,0.0,326
2026-06-13,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,155.03,0.0,145
2026-06-13,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,137.01,0.0,70
2026-06-13,P004,ShieldCase Armor,North,27,599.0,16173.0,161.95,0.0,113
2026-06-13,P001,AirWave Earbuds Pro,South,21,2499.0,52479.0,128.83,0.0,283
2026-06-13,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,126.84,0.0,392
2026-06-13,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,96.91,0.0,92
2026-06-13,P004,ShieldCase Armor,South,22,599.0,13178.0,136.97,0.0,212
2026-06-13,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,152.7,0.0,123
2026-06-13,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,101.33,0.0,155
2026-06-13,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,153.35,0.0,74
2026-06-13,P004,ShieldCase Armor,East,27,599.0,16173.0,149.32,0.0,332
2026-06-13,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,129.24,0.0,72
2026-06-13,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,128.88,0.0,237
2026-06-13,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,148.15,0.0,124
2026-06-13,P004,ShieldCase Armor,West,22,599.0,13178.0,139.67,0.0,339
2026-06-14,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,148.84,0.0,117
2026-06-14,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,163.14,0.0,282
2026-06-14,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,130.05,0.0,332
2026-06-14,P004,ShieldCase Armor,North,25,599.0,14975.0,118.22,0.0,140
2026-06-14,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,185.91,0.0,337
2026-06-14,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,144.67,0.0,153
2026-06-14,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,113.21,0.0,377
2026-06-14,P004,ShieldCase Armor,South,29,599.0,17371.0,167.36,0.0,93
2026-06-14,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,157.26,0.0,161
2026-06-14,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,195.69,0.0,377
2026-06-14,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,164.56,0.0,370
2026-06-14,P004,ShieldCase Armor,East,26,599.0,15574.0,110.07,0.0,397
2026-06-14,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,127.45,0.0,333
2026-06-14,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,111.85,0.0,358
2026-06-14,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,125.66,0.0,334
2026-06-14,P004,ShieldCase Armor,West,29,599.0,17371.0,122.0,0.0,77
2026-06-15,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,116.01,0.0,137
2026-06-15,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,123.11,0.0,369
2026-06-15,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,126.25,0.0,81
2026-06-15,P004,ShieldCase Armor,North,30,599.0,17970.0,166.53,0.0,329
2026-06-15,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,130.05,0.0,205
2026-06-15,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,170.38,0.0,336
2026-06-15,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,186.4,0.0,245
2026-06-15,P004,ShieldCase Armor,South,27,599.0,16173.0,158.89,0.0,94
2026-06-15,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,121.35,0.0,98
2026-06-15,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,134.76,0.0,144
2026-06-15,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,117.52,0.0,358
2026-06-15,P004,ShieldCase Armor,East,26,599.0,15574.0,113.94,0.0,165
2026-06-15,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,177.94,0.0,186
2026-06-15,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,147.92,0.0,307
2026-06-15,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,129.82,0.0,221
2026-06-15,P004,ShieldCase Armor,West,26,599.0,15574.0,132.31,0.0,298
2026-06-16,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,136.56,0.0,313
2026-06-16,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,149.27,0.0,101
2026-06-16,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,151.72,0.0,305
2026-06-16,P004,ShieldCase Armor,North,27,599.0,16173.0,167.41,0.0,356
2026-06-16,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,131.16,0.0,112
2026-06-16,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,141.99,0.0,279
2026-06-16,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,201.46,0.0,153
2026-06-16,P004,ShieldCase Armor,South,23,599.0,13777.0,106.82,0.0,374
2026-06-16,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,174.35,0.0,77
2026-06-16,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,144.57,0.0,282
2026-06-16,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,102.08,0.0,362
2026-06-16,P004,ShieldCase Armor,East,23,599.0,13777.0,173.81,0.0,383
2026-06-16,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,146.53,0.0,278
2026-06-16,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,163.73,0.0,72
2026-06-16,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,192.24,0.0,384
2026-06-16,P004,ShieldCase Armor,West,28,599.0,16772.0,152.79,0.0,106
2026-06-17,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,162.86,0.0,98
2026-06-17,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,165.1,0.0,67
2026-06-17,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,162.39,0.0,275
2026-06-17,P004,ShieldCase Armor,North,25,599.0,14975.0,61.68,0.0,150
2026-06-17,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,141.07,0.0,229
2026-06-17,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,139.91,0.0,375
2026-06-17,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,127.89,0.0,203
2026-06-17,P004,ShieldCase Armor,South,26,599.0,15574.0,210.91,0.0,328
2026-06-17,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,183.68,0.0,396
2026-06-17,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,162.79,0.0,101
2026-06-17,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,137.23,0.0,114
2026-06-17,P004,ShieldCase Armor,East,27,599.0,16173.0,152.02,0.0,248
2026-06-17,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,141.13,0.0,94
2026-06-17,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,157.66,0.0,264
2026-06-17,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,157.25,0.0,219
2026-06-17,P004,ShieldCase Armor,West,26,599.0,15574.0,113.95,0.0,110
2026-06-18,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,162.3,0.0,191
2026-06-18,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,166.53,0.0,176
2026-06-18,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,144.1,0.0,304
2026-06-18,P004,ShieldCase Armor,North,27,599.0,16173.0,191.41,0.0,159
2026-06-18,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,220.8,0.0,261
2026-06-18,P002,PulseFit Smart Watch,South,12,5598.88,67186.56,173.05,0.0,371
2026-06-18,P003,EchoBeam Speaker Mini,South,16,1799.0,28784.0,140.4,0.0,249
2026-06-18,P004,ShieldCase Armor,South,28,599.0,16772.0,117.38,0.0,208
2026-06-18,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,85.76,0.0,119
2026-06-18,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,144.65,0.0,268
2026-06-18,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,143.47,0.0,193
2026-06-18,P004,ShieldCase Armor,East,28,599.0,16772.0,106.82,0.0,172
2026-06-18,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,173.97,0.0,324
2026-06-18,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,158.28,0.0,101
2026-06-18,P003,EchoBeam Speaker Mini,West,12,1799.0,21588.0,119.06,0.0,244
2026-06-18,P004,ShieldCase Armor,West,25,599.0,14975.0,128.74,0.0,57
2026-06-19,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,147.31,0.0,121
2026-06-19,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,198.68,0.0,376
2026-06-19,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,155.79,0.0,387
2026-06-19,P004,ShieldCase Armor,North,26,599.0,15574.0,126.55,0.0,244
2026-06-19,P001,AirWave Earbuds Pro,South,21,2499.0,52479.0,99.28,0.0,204
2026-06-19,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,166.57,0.0,84
2026-06-19,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,175.73,0.0,229
2026-06-19,P004,ShieldCase Armor,South,26,599.0,15574.0,206.02,0.0,242
2026-06-19,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,213.55,0.0,83
2026-06-19,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,123.2,0.0,146
2026-06-19,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,91.34,0.0,140
2026-06-19,P004,ShieldCase Armor,East,24,599.0,14376.0,117.77,0.0,286
2026-06-19,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,143.44,0.0,250
2026-06-19,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,160.65,0.0,216
2026-06-19,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,128.97,0.0,386
2026-06-19,P004,ShieldCase Armor,West,25,599.0,14975.0,115.82,0.0,186
2026-06-20,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,167.38,0.0,335
2026-06-20,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,170.3,0.0,155
2026-06-20,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,121.53,0.0,93
2026-06-20,P004,ShieldCase Armor,North,28,599.0,16772.0,154.9,0.0,102
2026-06-20,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,196.32,0.0,279
2026-06-20,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,217.04,0.0,306
2026-06-20,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,119.65,0.0,299
2026-06-20,P004,ShieldCase Armor,South,25,599.0,14975.0,125.77,0.0,71
2026-06-20,P001,AirWave Earbuds Pro,East,22,2499.0,54978.0,159.56,0.0,352
2026-06-20,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,132.67,0.0,74
2026-06-20,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,99.72,0.0,140
2026-06-20,P004,ShieldCase Armor,East,22,599.0,13178.0,142.58,0.0,312
2026-06-20,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,138.76,0.0,323
2026-06-20,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,188.89,0.0,61
2026-06-20,P003,EchoBeam Speaker Mini,West,12,1799.0,21588.0,172.08,0.0,208
2026-06-20,P004,ShieldCase Armor,West,27,599.0,16173.0,125.42,0.0,186
2026-06-21,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,146.92,0.0,131
2026-06-21,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,132.59,0.0,174
2026-06-21,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,127.29,0.0,371
2026-06-21,P004,ShieldCase Armor,North,21,599.0,12579.0,138.88,0.0,325
2026-06-21,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,171.16,0.0,128
2026-06-21,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,157.31,0.0,198
2026-06-21,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,198.73,0.0,360
2026-06-21,P004,ShieldCase Armor,South,25,599.0,14975.0,227.72,0.0,395
2026-06-21,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,112.47,0.0,232
2026-06-21,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,219.36,0.0,207
2026-06-21,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,124.21,0.0,341
2026-06-21,P004,ShieldCase Armor,East,27,599.0,16173.0,179.92,0.0,262
2026-06-21,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,93.73,0.0,95
2026-06-21,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,170.66,0.0,215
2026-06-21,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,206.06,0.0,301
2026-06-21,P004,ShieldCase Armor,West,25,599.0,14975.0,149.47,0.0,91
2026-06-22,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,141.46,0.0,341
2026-06-22,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,98.32,0.0,267
2026-06-22,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,103.16,0.0,155
2026-06-22,P004,ShieldCase Armor,North,24,599.0,14376.0,202.12,0.0,87
2026-06-22,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,103.01,0.0,63
2026-06-22,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,122.82,0.0,263
2026-06-22,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,122.83,0.0,118
2026-06-22,P004,ShieldCase Armor,South,25,599.0,14975.0,139.46,0.0,100
2026-06-22,P001,AirWave Earbuds Pro,East,15,2499.0,37485.0,132.57,0.0,120
2026-06-22,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,140.18,0.0,248
2026-06-22,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,131.7,0.0,140
2026-06-22,P004,ShieldCase Armor,East,23,599.0,13777.0,171.62,0.0,256
2026-06-22,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,157.34,0.0,308
2026-06-22,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,149.83,0.0,339
2026-06-22,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,159.94,0.0,308
2026-06-22,P004,ShieldCase Armor,West,29,599.0,17371.0,158.35,0.0,243
2026-06-23,P001,AirWave Earbuds Pro,North,15,2499.0,37485.0,184.89,0.0,303
2026-06-23,P002,PulseFit Smart Watch,North,12,4999.0,59988.0,194.13,0.0,323
2026-06-23,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,171.66,0.0,382
2026-06-23,P004,ShieldCase Armor,North,25,599.0,14975.0,170.28,0.0,148
2026-06-23,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,176.86,0.0,72
2026-06-23,P002,PulseFit Smart Watch,South,12,5598.88,67186.56,139.05,0.0,95
2026-06-23,P003,EchoBeam Speaker Mini,South,12,1799.0,21588.0,107.56,0.0,368
2026-06-23,P004,ShieldCase Armor,South,25,599.0,14975.0,154.77,0.0,222
2026-06-23,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,136.42,0.0,282
2026-06-23,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,147.08,0.0,111
2026-06-23,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,160.18,0.0,366
2026-06-23,P004,ShieldCase Armor,East,22,599.0,13178.0,103.63,0.0,194
2026-06-23,P001,AirWave Earbuds Pro,West,22,2499.0,54978.0,194.35,0.0,218
2026-06-23,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,150.29,0.0,169
2026-06-23,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,110.64,0.0,399
2026-06-23,P004,ShieldCase Armor,West,28,599.0,16772.0,175.22,0.0,68
2026-06-24,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,140.56,0.0,91
2026-06-24,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,152.39,0.0,381
2026-06-24,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,161.73,0.0,111
2026-06-24,P004,ShieldCase Armor,North,24,599.0,14376.0,133.47,0.0,184
2026-06-24,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,103.16,0.0,350
2026-06-24,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,108.59,0.0,273
2026-06-24,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,173.54,0.0,94
2026-06-24,P004,ShieldCase Armor,South,24,599.0,14376.0,199.39,0.0,170
2026-06-24,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,93.89,0.0,181
2026-06-24,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,170.74,0.0,122
2026-06-24,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,148.41,0.0,348
2026-06-24,P004,ShieldCase Armor,East,25,599.0,14975.0,132.98,0.0,114
2026-06-24,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,114.73,0.0,105
2026-06-24,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,101.5,0.0,102
2026-06-24,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,144.71,0.0,205
2026-06-24,P004,ShieldCase Armor,West,27,599.0,16173.0,159.85,0.0,189
2026-06-25,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,141.2,0.0,208
2026-06-25,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,165.23,0.0,204
2026-06-25,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,187.22,0.0,184
2026-06-25,P004,ShieldCase Armor,North,24,599.0,14376.0,130.76,0.0,339
2026-06-25,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,127.2,0.0,233
2026-06-25,P002,PulseFit Smart Watch,South,8,5598.88,44791.04,103.52,0.0,156
2026-06-25,P003,EchoBeam Speaker Mini,South,16,1799.0,28784.0,130.3,0.0,151
2026-06-25,P004,ShieldCase Armor,South,26,599.0,15574.0,148.51,0.0,347
2026-06-25,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,150.14,0.0,377
2026-06-25,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,158.23,0.0,173
2026-06-25,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,121.29,0.0,50
2026-06-25,P004,ShieldCase Armor,East,28,599.0,16772.0,198.95,0.0,107
2026-06-25,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,140.91,0.0,315
2026-06-25,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,151.55,0.0,83
2026-06-25,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,124.12,0.0,305
2026-06-25,P004,ShieldCase Armor,West,24,599.0,14376.0,192.5,0.0,114
2026-06-26,P001,AirWave Earbuds Pro,North,21,2499.0,52479.0,153.44,0.0,157
2026-06-26,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,150.05,0.0,193
2026-06-26,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,147.09,0.0,334
2026-06-26,P004,ShieldCase Armor,North,24,599.0,14376.0,144.31,0.0,194
2026-06-26,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,140.47,0.0,297
2026-06-26,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,96.88,0.0,366
2026-06-26,P003,EchoBeam Speaker Mini,South,16,1799.0,28784.0,154.07,0.0,112
2026-06-26,P004,ShieldCase Armor,South,26,599.0,15574.0,128.76,0.0,340
2026-06-26,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,119.03,0.0,263
2026-06-26,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,132.49,0.0,230
2026-06-26,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,78.96,0.0,339
2026-06-26,P004,ShieldCase Armor,East,27,599.0,16173.0,144.87,0.0,253
2026-06-26,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,130.29,0.0,82
2026-06-26,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,181.72,0.0,307
2026-06-26,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,136.06,0.0,161
2026-06-26,P004,ShieldCase Armor,West,22,599.0,13178.0,185.7,0.0,312
2026-06-27,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,111.08,0.0,184
2026-06-27,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,114.12,0.0,90
2026-06-27,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,145.22,0.0,306
2026-06-27,P004,ShieldCase Armor,North,26,599.0,15574.0,176.26,0.0,154
2026-06-27,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,151.74,0.0,243
2026-06-27,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,143.65,0.0,98
2026-06-27,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,59.47,0.0,377
2026-06-27,P004,ShieldCase Armor,South,26,599.0,15574.0,105.47,0.0,296
2026-06-27,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,136.58,0.0,285
2026-06-27,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,166.11,0.0,364
2026-06-27,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,117.09,0.0,283
2026-06-27,P004,ShieldCase Armor,East,25,599.0,14975.0,145.58,0.0,119
2026-06-27,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,129.97,0.0,395
2026-06-27,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,103.76,0.0,323
2026-06-27,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,127.33,0.0,127
2026-06-27,P004,ShieldCase Armor,West,26,599.0,15574.0,162.44,0.0,266
2026-06-28,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,146.9,0.0,153
2026-06-28,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,80.54,0.0,158
2026-06-28,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,185.67,0.0,282
2026-06-28,P004,ShieldCase Armor,North,24,599.0,14376.0,122.74,0.0,278
2026-06-28,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,156.0,0.0,167
2026-06-28,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,144.46,0.0,279
2026-06-28,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,108.34,0.0,168
2026-06-28,P004,ShieldCase Armor,South,25,599.0,14975.0,138.82,0.0,129
2026-06-28,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,159.81,0.0,363
2026-06-28,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,184.33,0.0,388
2026-06-28,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,182.53,0.0,361
2026-06-28,P004,ShieldCase Armor,East,25,599.0,14975.0,143.92,0.0,111
2026-06-28,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,173.77,0.0,216
2026-06-28,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,133.1,0.0,54
2026-06-28,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,180.47,0.0,384
2026-06-28,P004,ShieldCase Armor,West,25,599.0,14975.0,171.4,0.0,166
2026-06-29,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,155.95,0.0,75
2026-06-29,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,164.24,0.0,322
2026-06-29,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,137.16,0.0,195
2026-06-29,P004,ShieldCase Armor,North,24,599.0,14376.0,152.48,0.0,139
2026-06-29,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,125.39,0.0,196
2026-06-29,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,218.64,0.0,209
2026-06-29,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,114.86,0.0,123
2026-06-29,P004,ShieldCase Armor,South,27,599.0,16173.0,137.73,0.0,64
2026-06-29,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,175.61,0.0,315
2026-06-29,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,178.07,0.0,104
2026-06-29,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,221.88,0.0,371
2026-06-29,P004,ShieldCase Armor,East,23,599.0,13777.0,142.32,0.0,303
2026-06-29,P001,AirWave Earbuds Pro,West,21,2499.0,52479.0,203.94,0.0,96
2026-06-29,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,129.67,0.0,331
2026-06-29,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,126.5,0.0,191
2026-06-29,P004,ShieldCase Armor,West,25,599.0,14975.0,146.66,0.0,82
2026-06-30,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,100.09,0.0,233
2026-06-30,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,141.17,0.0,182
2026-06-30,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,130.86,0.0,252
2026-06-30,P004,ShieldCase Armor,North,25,599.0,14975.0,143.41,0.0,272
2026-06-30,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,123.94,0.0,178
2026-06-30,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,135.49,0.0,377
2026-06-30,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,142.76,0.0,200
2026-06-30,P004,ShieldCase Armor,South,25,599.0,14975.0,115.67,0.0,352
2026-06-30,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,135.84,0.0,165
2026-06-30,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,188.42,0.0,280
2026-06-30,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,191.94,0.0,170
2026-06-30,P004,ShieldCase Armor,East,24,599.0,14376.0,192.0,0.0,398
2026-06-30,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,218.14,0.0,84
2026-06-30,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,141.93,0.0,72
2026-06-30,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,207.15,0.0,366
2026-06-30,P004,ShieldCase Armor,West,22,599.0,13178.0,126.13,0.0,124
2026-07-01,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,101.7,0.0,257
2026-07-01,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,210.43,0.0,110
2026-07-01,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,160.92,0.0,159
2026-07-01,P004,ShieldCase Armor,North,26,599.0,15574.0,136.2,0.0,132
2026-07-01,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,132.92,0.0,83
2026-07-01,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,85.94,0.0,358
2026-07-01,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,150.86,0.0,329
2026-07-01,P004,ShieldCase Armor,South,28,599.0,16772.0,155.57,0.0,326
2026-07-01,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,95.46,0.0,60
2026-07-01,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,176.01,0.0,390
2026-07-01,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,103.68,0.0,339
2026-07-01,P004,ShieldCase Armor,East,28,599.0,16772.0,180.57,0.0,202
2026-07-01,P001,AirWave Earbuds Pro,West,15,2499.0,37485.0,124.39,0.0,282
2026-07-01,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,162.4,0.0,165
2026-07-01,P003,EchoBeam Speaker Mini,West,11,1799.0,19789.0,140.98,0.0,122
